1362	Bob can beat Larry at arm wrestling because he has more muscles.
1363	Bob can beat Larry at arm wrestling because he is a toddler.
1364	Donald kicked King but he never cried.
1365	Donald kicked King but he never felt bad.
1366	Steve went to the meeting with John because he was asked to.
1367	Steve went to the meeting with John because he asked him to.
1368	Mary gave Sandy her book because she needed it.
1369	Mary gave Sandy her book because she is generous.
137	The cougar tried to befriend the rabbit because it was loved by everybody.
1370	John visited Luke in the hospital because he was sick.
1371	John visited Luke in the hospital because he lived close by.
1372	John hired Bill because he needed someone.
1373	John fired Bill because he was incompetent.
1374	John introduced Bill because he knew everyone.
1375	John introduced Bill because he was new.
1376	John shot Bill and he was jailed.
1377	John shot Bill and he died.
1378	The Mad Hatter tried to offer a cup of tea to the March Hare, but his hat was too distracting.
1379	The Mad Hatter tried to offer a cup of tea to the March Hare, but his long ears were too distracting.
138	Kevin stared at Michael and he got angry.
1380	Richard blackmailed Senator Carson so that his silence would be secured.
1381	Richard blackmailed Senator Carson so that his rise to power would be secured.
1382	Tradition dictated the captain hold the Stanley Cup first, and it was pretty.
1383	Tradition dictated the captain hold the Stanley Cup first, and it is always followed.
1384	The bat hit the ball because it was designed to hit.
1385	The bat hit the ball because it was designed to be hit.
1386	The program could successfully parse the file because it was programmed well.
1387	The program could successfully parse the file because it was formatted well.
1388	The article about the fires said that they torched most of Seattle.
1389	The article about the fires said that they would research the situation further.
139	Kevin stared at Michael and he got his attention.
1390	The winners were given the awards after they won.
1391	The winners were given the awards after they were made.
1392	The man jumped on the neighbor&apos;s pool and he swam.
1393	The man jumped on the neighbor&apos;s pool and he stared.
1394	The team shredded the report, so that it could rewrite a new one.
1395	The team shredded the report, so that it could be rewritten.
1396	Bob asked Tom if he could take him to the movies.
1397	Bob asked Tom if he could lend some money.
1398	Homer punched Flanders because he was being annoying.
1399	Homer punched Flanders because he was asked to.
14	The bird ate the pie and it died.
140	The cabbage was in the freezer and it became frozen.
1400	Nelson punched Milhouse but he was not hurt.
1401	Nelson punched Milhouse but he was not caught.
1402	The mermaid swam toward Sue and made her gasp.
1403	The mermaid swam toward Sue and waved her tail.
1404	The mother bear attacked Karen because she had gotten too close to her cub.
1405	The mother bear attacked Karen because she was worried for her cub.
1406	Mary smiled at Susan, but she did not smile back.
1407	Mary smiled at Susan, but she was not happy to see her.
1408	The leech latched onto the hippo so that it could enjoy the sunshine.
1409	The leech latched onto the hippo because it was hungry.
141	The cabbage was in the freezer and it became full.
1410	The people protested the government because they were hungry.
1411	The people protested the government because they were raising taxes.
1412	I drank the beer with a lime because it was cold.
1413	I drank the beer with a lime because it was sour.
1414	The employer talked to the employee about being loyal to him.
1415	The employer talked to the employee about firing him.
1416	A chicken pecked at a bug and it ate it.
1417	A chicken pecked at a bug and it ran away.
1418	The dogs hate the fleas because they suck blood.
1419	The dogs hate the fleas because they hate bugs.
142	David hit Bill because Mary really liked him.
1420	Steven Seagal challenged Jean Claude Van Damme to a fight because he wanted to prove he was the stronger man.
1421	Steven Seagal challenged Jean Claude Van Damme to a fight because he is a worthy opponent.
1422	Girls like puppies because they are adorable.
1423	Girls like puppies because they like adorable things.
1424	Jack got more votes than John because the people liked him.
1425	Jack got more votes than John because the people did not like him.
1426	The car passed the truck because it was going too slow.
1427	The car passed the truck because it needed to go faster.
1428	My phone is working better than your phone because it is a newer model.
1429	My phone is working better than your phone because it is broken.
143	David hit Bill because Mary asked him to.
1430	Raja wanted Rena to take the job because he would be a good candidate.
1431	Raja wanted Rena to take the job because he wanted to leave.
1432	Sheila tried to repair the old jalopy, even though she had not run in three decades.
1433	Sheila tried to repair the old jalopy, even though she had not worked on cars in three decades.
1434	The ghost entered the house because it was haunting.
1435	The ghost entered the house because it was haunted.
1436	The boy escaped the cop but he continued to flee.
1437	The boy escaped the cop but he continued to search.
1438	The needle punctured the skin but it failed to register pain.
1439	The needle punctured the skin but it failed to administer pain.
144	England won the bid over Spain because they prepared better.
1440	The lion saw the fish and it pounced.
1441	The lion saw the fish and it was swimming.
1442	The clown smiled at the child and he cried.
1443	The clown smiled at the child and he offered him a balloon.
1444	The scientists gave the chimps some bananas because they were hungry.
1445	The scientists gave the chimps some bananas because they were ripe.
1446	The boss fired the worker when he stopped performing well.
1447	The boss fired the worker when he called him into the office.
1448	The outlet powered the lamp when it had electricity.
1449	The outlet powered the lamp when it was plugged in.
145	England won the bid over Spain because they did not prepare thoroughly.
1450	The paintball player was mad at the referee because he missed a call.
1451	The paintball player was mad at the referee because he was called out but shouldn&apos;t.
1452	The network heads cancelled the TV shows because they were not doing well.
1453	The network heads cancelled the TV shows because they did not like the content.
1454	The cheetah outran the antelope so it got to eat.
1455	The cheetah outran the antelope so it got eaten.
1456	The keys typed the words because they were meant to be typed.
1457	The keys typed the words because they were meant to be typed on.
1458	The racquetball players were annoyed by the other students in the activity center because they were using the racquetball courts to play badminton.
1459	The racquetball players were annoyed by the other students in the activity center because they wanted to play and couldn&apos;t.
146	Caroline quickly defeated Sue because she regained her confidence.
1460	The teachers scolded the students because they would not learn the material.
1461	The teachers scolded the students because they were the authority figures.
1462	The plane was in the sky and it was fast.
1463	The plane was in the sky and it was cloudy.
1464	Joe crashed into Mike and he had to pay for the damage.
1465	Joe crashed into Mike because he needed a place to sleep.
1466	The man shot his friend and he died.
1467	The man shot his friend and he was arrested.
1468	The man killed the boss because he hated the job.
1469	The man killed the boss because he fired him.
147	Caroline quickly defeated Sue because she lost her confidence.
1470	Joe raced against Steven because he thought it would be easy.
1471	Joe raced against Steven because he would not say no.
1472	The light hit the mirror and it reflected.
1473	The light hit the mirror and it shattered.
1474	Google Plus is expected to be a replacement for Facebook but it still does not have enough active users.
1475	Google Plus is expected to be a replacement for Facebook but it still has a lot more active users.
1476	The spear easily pierced through the armor because it was too sharp.
1477	The spear easily pierced through the armor because it was too thin.
1478	The cat caught the mouse because it was clever.
1479	The cat caught the mouse because it was careless.
148	Firefox is used more than Internet Explorer because it is more stable.
1480	Joseph did not defeat William in the match, so he paid $100.
1481	Joseph did not defeat William in the match, so he earned $100.
1482	Adam failed to kill Alexander, so he hired a bodygaurd in case of a second attempt.
1483	Adam failed to kill Alexander, so he hired an assassin for the second attempt.
1484	The bowl had a crack, so it was filled in.
1485	The bowl had a crack, so it was thrown away.
1486	The student told the instructor that he was sick.
1487	The student told the instructor that he talked fast.
1488	Joe put Bob in the time machine and he went to the future.
1489	Joe put Bob in the time machine and he created another one.
149	Firefox is used more than Internet Explorer because it is less stable.
1490	Bill asked Joe if he could borrow some money.
1491	Bill asked Joe if he had any money.
1492	The chef held the waiter so that he would not flee.
1493	The chef held the waiter so that he did not fall off.
1494	Tony helped Jeff because he wanted to help.
1495	Tony helped Jeff because he needed help.
1496	The cat was afraid of the dog because it was scary.
1497	The cat was afraid of the dog because it was timid.
1498	The violin fell off the table because someone knocked it off.
1499	The violin fell off the table because it was unstable.
15	The bird ate the pie and it was ruined.
150	Students hate exams because they are lazy.
1500	Lily gave Amber a hug because she was sad.
1501	Lily gave Amber a hug because she was sorry.
1502	The birds ate the seeds because they were hungry.
1503	The birds ate the seeds because they were tasty.
1504	Josie did not like Sarah, but she did not know it.
1505	Josie did not like Sarah, but she did not tell her.
1506	Ken tried to sneak past the boss because he was late for work.
1507	Ken tried to sneak past the boss because he was looking for late people.
1508	The hyenas scavenged from the lions because they were desperate.
1509	The hyenas scavenged from the lions because they had left scraps.
151	Students hate exams because they are tedious.
1510	The fisherman hooked a big fish but he got away.
1511	The fisherman hooked a big fish but he dropped his pole.
1512	The geology department petitioned the school board for money because they needed funding.
1513	The geology department petitioned the school board for money because they could grant funding.
1514	George scored against Thomas in the shootout, so he won the game.
1515	George scored against Thomas in the shootout, so he lost the game.
1516	Lakshman asked Vivan to get him some ice cream because he was hot.
1517	Lakshman asked Vivan to get him some ice cream because he owed him money.
1518	Yuri owed Ivan money because he paid for the vodka.
1519	Yuri owed Ivan money because he lost the bet.
152	Gary envied Bill because he was rich.
1520	Steve hired Jose because he was a hard worker.
1521	Steve hired Jose because he could not find anyone better.
1522	The outlaw shot the sheriff, but he did not shoot the deputy.
1523	The outlaw shot the sheriff, but he shot back.
1524	Kelly neglected to tell Katie that their rent was due, but she told her later.
1525	Kelly neglected to tell Katie that their rent was due, but she remembered that it was due on the first of every month.
1526	The committee increased the price of the tickets to the dance for the students, but they did not like it.
1527	The committee increased the price of the tickets to the dance for the students, but they changed their decision later.
1528	John wanted George to run for President because he was a great governor.
1529	John wanted George to run for President because he did not want to.
153	Gary envied Bill because he was poor.
1530	Olivia wants to make amends with Emily, but she is apprehensive.
1531	Olivia wants to make amends with Emily, but she no longer wants to be friends.
1532	Jill saw Jane fall down, and she helped her up.
1533	Jill saw Jane fall down, and she asked her for help.
1534	Larry purchased some of Marty&apos;s Lemonade, and he made money.
1535	Larry purchased some of Marty&apos;s Lemonade, and he wanted the recipe.
1536	The professor gave the student a bad grade because he did not study.
1537	The professor gave the student a bad grade because he was strict.
1538	We took the books to the shops because they were old.
1539	We took the books to the shops because they would buy them.
154	The company accepted the resolution because it was well-written.
1540	We gave the fruit to the humans because they were hungry.
1541	We gave the fruit to the humans because they were ripe.
1542	Battlefield 3 is more fun than Modern Warfare 3 because it is a better game.
1543	Battlefield 3 is more fun than Modern Warfare 3 because it is a crappy game.
1544	John attacked Tim because he hates communists.
1545	John attacked Tim because he was a communist.
1546	Someone hit Billy in the face because he was angry.
1547	Someone hit Billy in the face because he was being rude.
1548	Joe has more money than Adam since he has a better job.
1549	Joe has more money than Adam since he has no job.
155	The company accepted the resolution because it was desperate.
1550	Pigs are better than sheep because they make bacon.
1551	Pigs are better than sheep because they do not make bacon.
1552	The car beat the bike because it was faster.
1553	The car beat the bike because it was too slow.
1554	The blimp hit the tree because it lost air.
1555	The blimp hit the tree because it was in the way.
1556	Bob sued Bill because he was embezzling funds.
1557	Bob sued Bill because he wanted more money.
1558	I gave the donkey some food because it was hungry.
1559	I gave the donkey some food because it was fresh.
156	Paper beats rock, but it is beaten by scissors.
1560	The humans were afraid of the robots because they were weak.
1561	The humans were afraid of the robots because they were strong.
1562	The Playstation is outperforming the Xbox because it has better games.
1563	The Playstation is outperforming the Xbox because it is prone to hardware failure.
1564	Sean is better than Watson at anaphora resolution because he can naturally understand natural language.
1565	Sean is better than Watson at anaphora resolution because he has trouble understanding natural language.
1566	Sentient machines will kill all humans because they have giant death rays.
1567	Sentient machines will kill all humans because they are inferior beings.
1568	Watson beat Ken at Jeopardy because he is a superior machine.
1569	Watson beat Ken at Jeopardy because he is an inferior human.
157	Paper beats rock, but it is able to beat scissors.
1570	Larry trusted Page because Bill told him to.
1571	Larry trusted Page because Bill knows him.
1572	Cosby supported Jay because Thea really liked him.
1573	Cosby supported Jay because Thea asked him to.
1574	Jace loves Jesus because he died for him.
1575	Jace loves Jesus because he tasted his goodness.
1576	Olga kicked Sara because she woke her up.
1577	Olga kicked Sara because she was drunk.
1578	Nola shot Christina in the head because she threatened to take all of her money.
1579	Nola shot Christina in the head because she thought it was a good idea to kill a human being.
158	The teacher told the student that he needed to practice.
1580	Rebecca kissed Dina because she loves her.
1581	Rebecca kissed Dina because she is a sweet girl.
1582	Mom brought Sara from school early because she was sick.
1583	Mom brought Sara from school early because she had an early meeting.
1584	Gorden got mad at his brother because he forgot to bring him chocolate.
1585	Gorden got mad at his brother because he did not get good sleep.
1586	John asked Bill because he was confused.
1587	John asked Bill because he knew the answer.
1588	John rated Bill because he was the judge.
1589	John rated Bill because he was a contestant.
159	The teacher told the student that he expected something better from him.
1590	John called Bill because he needed someone to talk to.
1591	John called Bill because he was a good listener.
1592	John killed Bill because he was fighting for his life.
1593	John killed Bill because he was a zombie.
1594	Billy beat Tommy at Scrabble because that newbie had no skill.
1595	Billy beat Tommy at Scrabble because that newbie had all the luck.
1596	Mary had a little lamb until she was stolen by Cindy.
1597	Mary had a little lamb until she had lamb chops for dinner.
1598	The wolves chased the deer because they were predators.
1599	The wolves chased the deer because they were prey.
16	The bird perched on the limb and it bent.
160	Mr. Sanders gave James a promotion because he has done good work.
1600	The girls ate the apples because they were hungry.
1601	The girls ate the apples because they were ripe.
1602	The minister befriended King George so he would not get beheaded.
1603	The minister befriended King George so he could have some friends.
1604	Mary likes Joe because she has a cool name.
1605	Mary likes Joe because she likes females.
1606	The bat hit the ball because it flew in the way of the trajectory.
1607	The bat hit the ball because it flew straight at the poor animal.
1608	The knife sliced through the flesh because it was sharp.
1609	The knife sliced through the flesh because it was tender.
161	Mr. Sanders gave James a promotion because he appreciated his good work.
1610	The boy lied to his father about the crime, but he still felt uneasy and was slowly overcome with guilt.
1611	The boy lied to his father about the crime, but he still felt uneasy and was slowly overcome with curiosity.
1612	The apple wine entered my mouth because it tastes good.
1613	The apple wine entered my mouth because it was not full.
1614	The boy helped his friend move because he was going to be free all day.
1615	The boy helped his friend move because he was going to be busy all day.
1616	The boy secretly watched his friend because he wanted the secret information.
1617	The boy secretly watched his friend because he had the secret information.
1618	The bug was flying towards the light, but it was exterminated prematurely.
1619	The bug was flying towards the light, but it was extinguished prematurely.
162	The coach told the captain that he was proud of him.
1620	The man offered the boy candy, but he had no candy.
1621	The man offered the boy candy, but he got no candy.
1622	Paul screamed at Jack since he was angry.
1623	Paul screamed at Jack since he was ignoring him.
1624	The baby cow cried at the farmer because he wanted milk.
1625	The baby cow cried at the farmer because he had milk.
1626	My teacher asked a student to make sentences because he was late to class.
1627	My teacher asked a student to make sentences because he wanted to see him write.
1628	The gym teachers trained the students because they wanted to teach them discipline.
1629	The gym teachers trained the students because they wanted to become better players.
163	The coach told the captain that he was fired.
1630	The Skyline drifts better than the F-150 because it is well balanced.
1631	The Skyline drifts better than the F-150 because it is not meant to drift.
1632	The city council granted a permit to the construction workers because they were well qualified.
1633	The city council granted a permit to the construction workers because they were elected to encourage business.
1634	Rick Perry is doing stronger than Mitt Romney in the polls, but he is coming back as a strong candidate.
1635	Rick Perry is doing stronger than Mitt Romney in the polls, but he is confident to maintain the lead.
1636	The Detroit Lions beat the Dallas Cowboys because they had more desire to win.
1637	The Detroit Lions beat the Dallas Cowboys because they were unprepared.
1638	James Cameron is more successful than Michael Bay because his movies sell more worldwide.
1639	James Cameron is more successful than Michael Bay because his movies do not create as much hype.
164	Luigi rescued Mario because he was in trouble.
1640	Audrey Hepburn made more movies than Katherine Hepburn because she was pretty and talented.
1641	Audrey Hepburn made more movies than Katherine Hepburn because she was not as good at acting.
1642	The Penguins scored two goals against the Flyers in two minutes because they were not concentrating.
1643	The Penguins scored two goals against the Flyers in two minutes because they are more skilled.
1644	Taylor Swift is higher in record sales over Beyonce because more people can relate to her music.
1645	Taylor Swift is higher in record sales over Beyonce because people are not passionate about her music.
1646	Fox News is more popular in ratings than CNN since they are more interesting.
1647	Fox News is more popular in ratings than CNN since they are boring.
1648	The Autobots try to stop the Decepticons since they want the world to live in peace.
1649	The Autobots try to stop the Decepticons since they want to destroy the world.
165	Luigi rescued Mario because he was the only one who can.
1650	Californians are better than New Yorkers because they have Hollywood.
1651	Californians are better than New Yorkers because they do not have Hollywood lots to produce movies.
1652	The Mongolians attacked the Chinese because they are always eager for war.
1653	The Mongolians attacked the Chinese because they are pacifists.
1654	Jupiter is bigger than the Earth, but it is lighter due to being mostly gas.
1655	Jupiter is bigger than the Earth, but it is heavier due to being solid.
1656	Brick is better than clay for building houses because they are much stronger building materials.
1657	Brick is better than clay for building houses because they become weak from water.
1658	The Dallas Cowboys are more successful as a franchise than the Saints because they are considered &quot;America&apos;s Team&quot;.
1659	The Dallas Cowboys are more successful as a franchise than the Saints because they do not have the same amount of market value.
166	Planet Express was bought out by Mom&apos;s Friendly Delivery Service so they can no longer be a threat.
1660	The US government declared war on Iraq because they were responding to their attack on US soil.
1661	The US government declared war on Iraq because they attacked on US soil.
1662	The Home Owners Association denied the request by the Pittsburg family for a new shed since they failed to pay the annual fee.
1663	The Home Owners Association denied the request by the Pittsburg family for a new shed since they felt it would not be good for the community.
1664	Fleece feels better than cotton since they are much softer.
1665	Fleece feels better than cotton since they are of worse quality.
1666	The Police feared allowing the protesters to organize, so they denied their ability to gather.
1667	The Police feared allowing the protesters to organize, but they decided to organize anyway.
1668	The government revoked the ability for oil companies to drill in the United States since they are trying to protect the environment.
1669	The government revoked the ability for oil companies to drill in the United States since they are trying to drill for more oil reserves.
167	Planet Express was bought out by Mom&apos;s Friendly Delivery Service so they can eliminate the competition.
1670	The Military Police threw the army recruits in the brig since they were causing a distrubance in the neighboring town.
1671	The Military Police threw the army recruits in the brig since they were enforcing the rules of being in the army.
1672	Harvey Dent blames the Batman for losing his love because he did not save her.
1673	Harvey Dent blames the Batman for losing his love because he was saved instead of his girlfriend.
1674	Intel performs better than AMD in the processing market, but they do not do as well in the graphics market.
1675	Intel Performs better than AMD in the processing market, but they are more successful in the graphics market instead.
1676	The football players went on strike against the NFL organization, but they will play again when their demands are met.
1677	The football players went on strike against the NFL organization, but they will consider their demands to send the strike.
1678	Disney World offers a much wider array of rides than Six Flags since they have a much larger budget due to their merchandising.
1679	Disney World offers a much wider array of rides than Six Flags since they are more limited on budget due to not having other sources of revenue.
168	The squirrels buried the nuts so they would not lose them.
1680	South Korea does not like North Korea because they are constantly threatening their peace.
1681	South Korea does not like North Korea because they are always forced to defend their peace.
1682	The prosecutor viciously attacked the defendants since they are trying to convict them of the crime.
1683	The prosecutor viciously attacked the defendants since they are trying to convict their client of a crime.
1684	The ruling class treats the citizens poorly because they are superior.
1685	The ruling class treats the citizens poorly because they are inferior.
1686	Bill Gates is similar to Steve Jobs, but he is the previous CEO of Microsoft.
1687	Bill Gates is similar to Steve Jobs, but he is the previous CEO of Apple.
1688	Bill Clinton speaks better than George Bush, since he is a practiced orator.
1689	Bill Clinton speaks better than George Bush, since he is not a practiced orator.
169	The squirrels buried the nuts so they would not get lost.
1690	Federer consistently beat Nadal since he was the better tennis player.
1691	Federer consistently beat Nadal since he was the worse tennis player.
1692	Internet Explorer believes they have less security holes than Firefox, but they conducted the tests themselves.
1693	Internet Explorer believes they have less security holes than Firefox, but they do not trust Microsoft&apos;s test results.
1694	President Clinton pardoned Roger Clinton because he wanted to free his half-brother.
1695	President Clinton pardoned Roger Clinton because he was the president&apos;s half-brother.
1696	Sony recently locked 90000 users from their accounts because they had been been compromised.
1697	Sony recently locked 90000 users from their accounts because they had hackers compromise their customer&apos;s information.
1698	Harley hides from Dyna because she is afraid of her.
1699	Harley hides from Dyna because she is scary.
17	The bird perched on the limb and it sang.
170	The jocks did not like the nerds because they were bullies.
1700	Toyota has the luxury brand Lexus: they are built for the rich.
1701	Toyota has the luxury brand Lexus, although they typically sell for the average consumer.
1702	Batman constantly tries to arrest the Joker, but he is also a vigilante.
1703	Batman constantly tried to arrest the Joker, but he always manages to get out.
1704	Netflix recently split their DVD service to site Qwikster, but they quickly removed the move due to public backlash.
1705	Netflix recently split their DVD service to site Qwikster, but they had a short lived life for the site.
1706	Canada is bigger than the United Kingdom, but they do not have the population to back it up.
1707	Canada is bigger than the United Kingdom, but they have a much larger population.
1708	Gamers are generally perceived as nerds compared to athletes since they are stereotypically anti-social.
1709	Gamers are generally perceived as nerds compared to athletes since they are stereotypically social and in good shape.
171	The jocks did not like the nerds because they were losers.
1710	Ray William Johnson surpassed NigaHiga in Youtube subscribers, but he considers that being number two is still a huge achievement.
1711	Ray William Johnson surpassed NigaHiga in Youtube subscribers, but he wants to increase the gap even more.
1712	The management provided bonuses to the employees since they wanted to keep their workers happy at the company.
1713	The management provided bonuses to the employees since they need to be kept happy to stay productive.
1714	The disease center quarantined the people since they were afraid of the outbreak spreading.
1715	The disease center quarantined the people because they may be infected.
1716	The security team locked the scientists inside the building because they had to keep confidential information inside.
1717	The security team locked the scientists inside the building since they had access to confidential materials that need to be kept secret.
1718	The FDA revoked the medical licenses of corrupt doctors since they enforce strict medical guidelines.
1719	The FDA revoked the medical licenses of corrupt doctors because they have been improperly issuing drugs.
172	The spider ate the fly because he was hungry.
1720	Christian Bale once lost his temper at the man holding his lighting because he has a short temper.
1721	Christian Bale once lost his temper at the man holding his lighting, but he did not do anything that earned getting yelled at.
1722	Andrea threw a promotion party in honor of Lindsay since she recently got promoted.
1723	Andrea threw a promotion party in honor of Lindsay because she wanted to do something special for her.
1724	Michael Phelps was fined by Judge Louis because he was caught with illegal drugs.
1725	Michael Phelps was fined by Judge Louis because he has to uphold federal law.
1726	Lloyd traded his truck to Roger for his motorcycle since he wanted to have a truck.
1727	Lloyd traded his truck to Roger for his motorcycle since he preferred a small vehicle.
1728	The hotel staff tended to the royal family since they needed to keep them satisfied as occupants.
1729	The hotel staff tended to the royal family, however, they felt the service was unsatisfactory.
173	The spider ate the fly because he looked tasty.
1730	Donald Trump fired his servant, Luigi, because he felt his service was below average.
1731	Donald Trump fired his servant, Luigi, but he can find another job elsewhere.
1732	The teaching staff wanted to treat the students to a special lunch because they did so well on their standardized tests.
1733	The teaching staff wanted to treat the students to a special lunch but they did not have enough money in the budget.
1734	Some actors choose to perform their own stunts instead of using stunt doubles since they like to keep it as authentic as possible.
1735	Some actors choose to perform their own stunts instead of using stunt doubles although they are professionals who specialize in stunts.
1736	Tatoo artists specialize in creating works of arts on their customers, because they are paid professionals in their field.
1737	Tatoo artists specialize in creating works of arts on their customers, hence they are willing to pay well for these pieces of work.
1738	The drug cartel enlists the help of the local population to work their fields since they are considered cheap labor.
1739	The drug cartel enlists the help of the local population to work their fields since they need cheap labor to maximize their profits.
174	The nurse gave the girl a lollypop so that she would stop crying.
1740	The Samurais respected honor while pirates have a disregard for honor, because they hold true to the policy of fighting with honor.
1741	The Samurais respected honor while pirates have a disregard for honor, since they are only interested in increasing their wealth.
1742	JP Morgan Bank developed a mobile banking application which gives an edge over competitor Bank of America since they appeal well consumers who want accessible banking.
1743	JP Morgan Bank developed a mobile banking application which gives an edge over competitor Bank of America, but they will probably develop their own mobile application soon as well.
1744	The Russian Syndicate decided to remove some of their lower members so they could keep their operations as secret as possible.
1745	The Russian Syndicate decided to remove some of their lower members because they knew too much about their operations.
1746	The SWAT team moved in on the compound to prevent the terrorists from launching a deadly missile because they wanted to preserve the lives of innocents.
1747	The SWAT team moved in on the compound to prevent the terrorists from launching a deadly missile because they were trying to terrorize the global population.
1748	Speed boats need to pass strict tests for use while row boats have no guidelines, since they are more prone to mechanical failures due to their moving parts.
1749	Speed boats need to pass strict tests for use while row boats have no guidelines because they are powered by paddles instead of mechanical engines.
175	The nurse gave the girl a lollypop because she had too many.
1750	Jane Bingum presented strong evidence against Claire, so she would be able to win her case.
1751	Jane Bingum presented strong evidence against Claire, but she may present a strong defense on her part.
1752	Michael decided to freeze himself in cryo-stasis even though his father was against it, because he hopes to be unfrozen in the future when there is a cure available.
1753	Michael decided to freeze himself in cryo-stasis even though his father was against it, so he tried to convince him not to do it.
1754	Trick Or Treaters are celebrating the holiday earlier during the day at Church since they are encouraged to do it during the day and among friends for safety reasons.
1755	Trick Or Treaters are celebrating the holiday earlier during the day at Church, but they cannot convince everybody to do it during the day.
1756	Research studies recently revealed that Netflix consumes over 37 percent of the world&apos;s internet bandwidth since they need that much due to high demand of their streaming services.
1757	Research studies recently revealed that Netflix consumes over 37 percent of the world&apos;s internet bandwidth, but they may not be entirely accurate now due to recent changes in Netflix subscribers.
1758	Captain Picard tends to confide in Commander Riker since he wants to ensure he develops into a fine captain one day.
1759	Captain Picard tends to confide in Commander Riker because he needs to soak up as much experience as he can.
176	The police officer chased the thief because he was stealing from the bank.
1760	Data is an android who can learn new materials much faster than Acting Ensign Wesley since he has the ability to learn vasts amount of information quickly into his database.
1761	Data is an android who can learn new materials much faster than Acting Ensign Wesley, because he does not have an electronic brain to learn as quickly.
1762	The Next Generation was well received by Trekkies because they stayed true to the roots established in the first Star Trek.
1763	The Next Generation was well received by Trekkies, but they will always perceive the first Star Trek to be the best.
1764	Pei Wei sells sesame chicken as a signature dish since they have much demand for this particular dish.
1765	Pei Wei sells sesame chicken as a signature dish, so they are constantly picked as an order.
1766	Lois was scolded by her daughter because she was accused of being a terrible mother.
1767	Lois was scolded by her daughter, so she thought about how she could be better.
1768	The priests quoted the words of the Bible for all the suspected witches they found, since they needed to quote holy words to rid the evil.
1769	The priests quoted the words of the Bible for all the suspected witches they found, since they feared the words of the Bible.
177	The police officer chased the thief because he was protecting the bank.
1770	The victims of the Black Plague blamed the witches for causing the curse because they did not understand diseases at the time.
1771	The victims of the Black Plague blamed the witches for causing the curse, but they were falsely accused.
1772	Two deserted crusaders agreed to transport a girl for the priests, but they agreed in exchange for being pardoned.
1773	Two deserted crusaders agreed to transport a girl for the priests, since they needed more fellow priests to assist in removing the evil from her.
1774	The alter boy assisted Knight Mordron in his mission because he hopes he will get knighted afterwards.
1775	The alter boy assisted Knight Mordron in his mission, but he did not want his help.
1776	King James eagerly awaited the arrival of Prince Henry because he was expected to propose to his daughter.
1777	King James eagerly awaited the arrival of Prince Henry so he prepared many celebrations to welcome him.
1778	Crusader Andrews saved the life of Crusader Christopher because he did not want to see him die.
1779	Crusader Andrews saved the life of Crusader Christopher, so he thanked him personally with his sword afterwards.
178	The mechanic charged the man one hundred dollars although he had done no work.
1780	The blacksmith refused to repair the armor for the knight because he only does work if paid upfront.
1781	The blacksmith refused to repair the armor for the knight because he did not have any money to pay with.
1782	The Eagles managed to completely dominate the Cowboys this weekend since they were much stronger in handling the ball.
1783	The Eagles managed to completely dominate the Cowboys this weekend, but they were able to at least keep it from being a shutout.
1784	Mel got in trouble with a collector named Bohr because he lost a huge sum of money due to his gambling habit.
1785	Mel got in trouble with a collector named Bohr, so he tracked him down to try to collect all the owed money.
1786	AMD recently managed to break a record in the New Guiness Book of Records, because they managed to overclock their processor to unheard heights.
1787	AMD recently managed to break a record in the New Guiness Book of Records, so they immortalized them in their record keeping.
1788	The U.S.S Enterprise tried to assist a sister ship, but they arrived too late to save them.
1789	The U.S.S Enterprise tried to assist a sister ship, but they did not receive help quick enough to prevent their demise.
179	The mechanic charged the man one hundred dollars although he only had eighty dollars.
1790	The Prince of Wales knighted William, so he gave his son the accolade with a sword.
1791	The Prince of Wales knighted William because he could not compete in the tournament without being of nobility.
1792	Ryan Higa sometimes guest stars in videos for Kev Jumbo because he wants his friend&apos;s videos to succeed as well.
1793	Ryan Higa sometimes guest stars in videos for Kev Jumbo so he is beginning to gather a bigger following due to his friend&apos;s help.
1794	Planet 343&apos;s sandstorm forces the inhabitants underground because they have winds of upwards to 50 mph.
1795	Planet 343&apos;s sandstorm forces the inhabitants underground, but they have plenty of food sources stored away.
1796	The Marines are considerably afraid of the aliens because they are known to hunt down humans.
1797	The Marines are considerably afraid of the aliens, but they will still use their discipline to overcome their fears.
1798	The children learned how to kill poisonous snakes from the adults since they have experience surviving in the outdoors.
1799	The children learned how to kill poisonous snakes from the adults so they can also survive in the wild by themselves.
18	Mary cleaned Susan&apos;s room and she was thankful.
180	The cat looked at the big dog, and it was terrified.
1800	The public school board of educators initiated a physical education plan on the students since they scored so low on the health and fitness standardized test.
1801	The public school board of educators initiated a physical education plan on the students so that they could help them become healthy again.
1802	Range Rover recently revealed their new lineup of cars at Times Square for thousands of New Yorkers since they are advertising their new high end models.
1803	Range Rover recently revealed their new lineup of cars at Times Square for thousands of New Yorkers so they would be enticed to purchase their cars.
1804	Raiden could not follow and guide Liu Kang in the world of darkness since he could not enter this realm without breaking the rules.
1805	Raiden could not follow and guide Liu Kang in the world of darkness, but he will be able to find another guide instead.
1806	Banks usually offer bonus points for new credit card applicants since they want them to specifically bank with them.
1807	Banks usually offer bonus points for new credit card applicants because they are often enticed by free offerings.
1808	Hair Stylists transformed the Cowboy&apos;s Cheerleaders into beauties, since they need to look top notch for the game.
